Trajectories
100
,,S01:WRIST,,,S01:ELBOW,,,S01:SHLDR,,,S01:CHEST,,,S01:RHIP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
3113,0,-22.5421,-101.318,1496.7,54.3224,-49.4618,1270.44,268,-191.834,1292.01,145.968,-317.595,1232.78,256.775,-183.325,941.227
3114,0,-22.519,-101.186,1497.38,54.2487,-49.315,1271.04,267.919,-192.002,1292.06,145.865,-317.635,1232.8,256.675,-183.286,941.254
3115,0,-22.6042,-101.036,1498,54.2822,-49.2456,1271.68,267.832,-192.154,1292.05,145.762,-317.636,1232.83,256.642,-183.315,941.24
3116,0,-22.6459,-100.939,1498.6,54.2488,-49.2675,1272.24,267.73,-192.17,1292.13,145.652,-317.618,1232.84,256.605,-183.308,941.285
3117,0,-22.7171,-100.715,1499.18,54.1982,-49.2486,1272.81,267.58,-192.271,1292.19,145.569,-317.628,1232.87,256.514,-183.294,941.262
3118,0,-22.8894,-100.482,1499.77,54.1575,-49.1509,1273.26,267.429,-192.278,1292.25,145.465,-317.675,1232.89,256.447,-183.307,941.277
3119,0,-22.913,-100.375,1500.35,54.0532,-48.9783,1273.88,267.316,-192.318,1292.31,145.436,-317.697,1232.86,256.33,-183.25,941.254
3120,0,-22.9921,-100.198,1500.83,54.0665,-48.9438,1274.45,267.235,-192.348,1292.34,145.328,-317.738,1232.85,256.252,-183.22,941.284
3121,0,-23.0109,-99.9755,1501.38,54.0999,-48.9587,1274.94,267.116,-192.427,1292.44,145.224,-317.777,1232.88,256.281,-183.226,941.285
3122,0,-23.1095,-99.7087,1501.97,54.1141,-49.106,1275.41,267.042,-192.403,1292.59,145.202,-317.813,1232.88,256.138,-183.198,941.283
3123,0,-23.1828,-99.5025,1502.55,54.1424,-49.0727,1275.84,266.894,-192.447,1292.6,145.115,-317.763,1232.89,256.072,-183.2,941.277
3124,0,-23.2208,-99.2612,1503.05,54.111,-48.9012,1276.28,266.807,-192.454,1292.67,145.002,-317.798,1232.89,256.021,-183.222,941.287
3125,0,-23.2562,-99.0626,1503.53,54.0884,-48.7829,1276.81,266.736,-192.446,1292.79,144.886,-317.772,1232.88,255.966,-183.18,941.265
3126,0,-23.2592,-98.7849,1504.05,54.0835,-48.8491,1277.27,266.655,-192.472,1292.83,144.805,-317.788,1232.88,255.871,-183.203,941.264
3127,0,-23.3701,-98.4201,1504.62,54.1527,-48.7513,1277.72,266.507,-192.573,1292.84,144.791,-317.872,1232.9,255.817,-183.169,941.309
3128,0,-23.4269,-98.1738,1505.15,54.1723,-48.5026,1278.17,266.389,-192.51,1292.92,144.769,-317.914,1232.9,255.762,-183.18,941.324
3129,0,-23.5138,-97.9389,1505.66,54.2035,-48.4369,1278.61,266.277,-192.583,1292.99,144.681,-317.914,1232.9,255.648,-183.106,941.339
3130,0,-23.5492,-97.7181,1506.12,54.2652,-48.3659,1279.17,266.227,-192.687,1293.07,144.661,-317.948,1232.9,255.586,-183.14,941.35
3131,0,-23.643,-97.4992,1506.62,54.2985,-48.241,1279.68,266.108,-192.767,1293.13,144.564,-317.898,1232.87,255.515,-183.103,941.404
3132,0,-23.718,-97.1975,1507.11,54.3105,-48.1945,1280.23,266.035,-192.715,1293.24,144.563,-317.903,1232.87,255.426,-183.092,941.379
3133,0,-23.8917,-96.8753,1507.7,54.4372,-47.9412,1280.66,265.976,-192.811,1293.31,144.482,-317.921,1232.88,255.393,-183.086,941.366
3134,0,-23.9733,-96.5375,1508.22,54.5012,-47.8119,1281.19,265.955,-192.801,1293.37,144.471,-317.978,1232.84,255.325,-183.147,941.344
3135,0,-24.0572,-96.3163,1508.65,54.5585,-47.8946,1281.71,265.876,-192.891,1293.39,144.378,-317.926,1232.81,255.274,-183.12,941.365
3136,0,-24.0888,-96.0045,1509.11,54.5851,-47.9451,1282.16,265.879,-192.925,1293.46,144.376,-317.923,1232.82,255.222,-183.111,941.392
3137,0,-24.2533,-95.6496,1509.59,54.6394,-47.9016,1282.64,265.827,-192.988,1293.58,144.362,-318.017,1232.83,255.156,-183.089,941.394
3138,0,-24.3971,-95.299,1510.08,54.6564,-47.9701,1283.05,265.841,-193.086,1293.63,144.371,-318.037,1232.8,255.065,-183.079,941.366
3139,0,-24.6216,-94.9884,1510.55,54.6814,-47.9694,1283.46,265.777,-193.079,1293.7,144.362,-318.022,1232.83,255.098,-183.111,941.364
3140,0,-24.7526,-94.7341,1510.97,54.5892,-47.9637,1283.89,265.724,-193.199,1293.75,144.271,-317.95,1232.87,254.999,-183.115,941.35
3141,0,-24.9177,-94.5333,1511.39,54.4802,-48.0858,1284.29,265.709,-193.211,1293.84,144.274,-317.962,1232.84,255,-183.147,941.378
3142,0,-25.067,-94.3464,1511.8,54.3703,-48.1668,1284.67,265.662,-193.24,1293.84,144.252,-317.997,1232.85,255.023,-183.161,941.369
3143,0,-25.1993,-94.1726,1512.16,54.3193,-48.1958,1285.03,265.659,-193.296,1293.92,144.251,-317.985,1232.87,254.971,-183.185,941.373
3144,0,-25.4247,-94.0527,1512.58,54.2599,-48.3385,1285.32,265.597,-193.365,1293.94,144.251,-317.986,1232.87,255.019,-183.193,941.363
3145,0,-25.571,-93.8843,1512.97,54.2474,-48.3763,1285.64,265.524,-193.396,1293.97,144.168,-318.002,1232.87,255.049,-183.186,941.339
3146,0,-25.7239,-93.8293,1513.35,54.2564,-48.4528,1285.91,265.443,-193.448,1294.01,144.14,-318.028,1232.87,254.994,-183.22,941.336
3147,0,-25.8365,-93.7416,1513.74,54.2503,-48.533,1286.26,265.394,-193.455,1294.06,144.134,-318.02,1232.83,255.02,-183.225,941.351
3148,0,-25.9104,-93.7228,1514.08,54.2048,-48.6149,1286.65,265.34,-193.49,1294.12,144.052,-318.031,1232.84,254.992,-183.267,941.375
3149,0,-26.0177,-93.6072,1514.45,54.1046,-48.6527,1286.94,265.252,-193.557,1294.16,144.042,-318.088,1232.8,255.018,-183.268,941.377
3150,0,-26.1121,-93.5372,1514.79,54.0991,-48.7127,1287.27,265.228,-193.658,1294.17,144.033,-318.078,1232.79,255.002,-183.315,941.344
3151,0,-26.1798,-93.4753,1515.08,54.0398,-48.7623,1287.57,265.195,-193.679,1294.2,144.048,-318.162,1232.74,255.01,-183.322,941.363
3152,0,-26.2504,-93.4619,1515.35,54.0238,-48.831,1287.83,265.138,-193.747,1294.26,143.929,-318.119,1232.81,255.008,-183.339,941.362
3153,0,-26.2802,-93.3748,1515.61,54.0755,-48.8839,1288.08,265.115,-193.864,1294.2,143.922,-318.118,1232.78,255.005,-183.341,941.347
3154,0,-26.3388,-93.3462,1515.88,54.0979,-48.8763,1288.31,265.072,-193.9,1294.23,143.931,-318.184,1232.77,254.981,-183.355,941.348
3155,0,-26.3844,-93.2936,1516.1,54.1223,-48.9578,1288.5,265.06,-194.031,1294.23,143.93,-318.167,1232.8,255.01,-183.338,941.348
3156,0,-26.4224,-93.2512,1516.36,54.1018,-48.9237,1288.7,265.049,-194.002,1294.27,143.819,-318.211,1232.78,254.955,-183.364,941.349
3157,0,-26.4201,-93.1726,1516.58,54.0748,-48.9022,1288.94,264.966,-194.049,1294.34,143.828,-318.239,1232.73,254.953,-183.371,941.388
3158,0,-26.4341,-93.1001,1516.8,54.1287,-48.9191,1289.19,264.964,-194.128,1294.36,143.828,-318.242,1232.73,254.91,-183.404,941.367
3159,0,-26.3747,-93.0053,1517.03,54.1852,-48.937,1289.41,264.921,-194.198,1294.45,143.815,-318.332,1232.75,254.909,-183.404,941.367
3160,0,-26.319,-92.8718,1517.2,54.1976,-48.9645,1289.54,264.916,-194.267,1294.51,143.811,-318.346,1232.64,254.907,-183.405,941.381
3161,0,-26.1743,-92.7906,1517.37,54.2502,-48.9756,1289.72,264.831,-194.289,1294.56,143.798,-318.44,1232.65,254.947,-183.406,941.37
3162,0,-26.1029,-92.6126,1517.6,54.2884,-48.8856,1289.85,264.81,-194.338,1294.56,143.798,-318.437,1232.65,254.945,-183.372,941.373
3163,0,-26.0369,-92.4679,1517.81,54.3344,-48.9078,1289.99,264.786,-194.429,1294.61,143.804,-318.5,1232.65,254.975,-183.377,941.356
3164,0,-25.8723,-92.284,1518,54.3954,-48.9448,1290.1,264.785,-194.414,1294.63,143.795,-318.56,1232.62,255.015,-183.419,941.355
3165,0,-25.7626,-92.0894,1518.21,54.3749,-48.9517,1290.22,264.799,-194.509,1294.66,143.8,-318.621,1232.62,255.016,-183.414,941.357
3166,0,-25.6626,-91.9379,1518.39,54.387,-49.0494,1290.27,264.75,-194.57,1294.63,143.787,-318.721,1232.63,254.945,-183.411,941.354
3167,0,-25.5328,-91.7458,1518.63,54.4028,-49.0591,1290.38,264.714,-194.644,1294.64,143.774,-318.702,1232.59,254.982,-183.419,941.302
3168,0,-25.3919,-91.6575,1518.86,54.3783,-49.0958,1290.53,264.725,-194.665,1294.72,143.77,-318.8,1232.63,254.965,-183.416,941.351
3169,0,-25.2753,-91.4909,1519.1,54.4107,-49.1456,1290.65,264.698,-194.715,1294.74,143.69,-318.824,1232.65,254.968,-183.417,941.351
3170,0,-25.1734,-91.3596,1519.35,54.4507,-49.1974,1290.8,264.704,-194.759,1294.83,143.69,-318.814,1232.66,255,-183.382,941.358
3171,0,-25.0087,-91.2227,1519.63,54.4204,-49.2318,1290.93,264.694,-194.783,1294.84,143.687,-318.931,1232.63,254.979,-183.414,941.368
3172,0,-24.895,-91.152,1519.82,54.5022,-49.2945,1291.09,264.657,-194.848,1294.88,143.692,-318.986,1232.63,255.041,-183.402,941.383
3173,0,-24.7841,-91.0539,1520.08,54.5216,-49.4018,1291.3,264.693,-194.956,1294.91,143.666,-319.023,1232.6,255.019,-183.421,941.381
3174,0,-24.6666,-91.0138,1520.26,54.5093,-49.4633,1291.45,264.71,-195.043,1294.9,143.672,-319.08,1232.6,255.016,-183.457,941.377
3175,0,-24.5699,-91.0527,1520.44,54.5761,-49.4775,1291.63,264.656,-195.044,1294.95,143.686,-319.143,1232.63,255.021,-183.451,941.365
3176,0,-24.5623,-91.0305,1520.61,54.5538,-49.5002,1291.79,264.632,-195.104,1294.99,143.654,-319.166,1232.59,255.079,-183.407,941.369
3177,0,-24.4607,-91.0233,1520.73,54.5587,-49.5805,1291.88,264.583,-195.182,1295.05,143.669,-319.244,1232.55,255.071,-183.408,941.382
3178,0,-24.391,-91.0585,1520.88,54.5618,-49.578,1292.03,264.57,-195.179,1295.09,143.643,-319.325,1232.52,255.043,-183.412,941.343
3179,0,-24.3222,-91.0788,1520.99,54.5474,-49.6066,1292.14,264.562,-195.289,1295.17,143.552,-319.276,1232.53,255.106,-183.436,941.37
3180,0,-24.2903,-91.1262,1521.08,54.5218,-49.6166,1292.24,264.579,-195.311,1295.25,143.639,-319.453,1232.48,255.112,-183.414,941.374
3181,0,-24.2244,-91.2032,1521.13,54.5924,-49.6974,1292.31,264.553,-195.488,1295.23,143.64,-319.448,1232.49,255.112,-183.409,941.361
3182,0,-24.2355,-91.2999,1521.14,54.5905,-49.6779,1292.33,264.555,-195.485,1295.23,143.631,-319.563,1232.5,255.11,-183.43,941.373
3183,0,-24.2128,-91.4121,1521.17,54.657,-49.7881,1292.37,264.58,-195.576,1295.28,143.626,-319.558,1232.48,255.114,-183.435,941.372
3184,0,-24.2057,-91.5167,1521.12,54.6544,-49.7979,1292.37,264.59,-195.601,1295.24,143.631,-319.62,1232.48,255.082,-183.426,941.372
3185,0,-24.2307,-91.6345,1521.08,54.6512,-49.7877,1292.32,264.59,-195.606,1295.21,143.637,-319.678,1232.48,255.046,-183.416,941.411
3186,0,-24.2772,-91.719,1521.01,54.6885,-49.7929,1292.28,264.653,-195.728,1295.26,143.637,-319.681,1232.49,255.089,-183.429,941.372
3187,0,-24.3211,-91.7987,1520.97,54.6983,-49.8806,1292.22,264.676,-195.734,1295.27,143.652,-319.76,1232.45,255.047,-183.433,941.411
3188,0,-24.273,-91.8777,1520.91,54.613,-49.9761,1292.18,264.683,-195.798,1295.24,143.715,-319.847,1232.41,255.088,-183.433,941.391
3189,0,-24.3542,-91.951,1520.88,54.6756,-49.9719,1292.11,264.69,-195.915,1295.24,143.718,-319.921,1232.38,255.039,-183.476,941.388
3190,0,-24.3058,-91.9827,1520.77,54.6991,-50.0776,1292.02,264.716,-195.916,1295.25,143.729,-319.945,1232.33,255.103,-183.473,941.365
3191,0,-24.2972,-92.0502,1520.69,54.6735,-50.1191,1291.94,264.675,-195.944,1295.25,143.723,-319.941,1232.3,255.049,-183.485,941.364
3192,0,-24.2595,-92.057,1520.62,54.7335,-50.1831,1291.87,264.677,-195.969,1295.21,143.74,-320.045,1232.25,255.108,-183.475,941.378
3193,0,-24.2875,-92.0801,1520.55,54.6961,-50.252,1291.75,264.723,-196.058,1295.17,143.754,-320.116,1232.28,255.104,-183.531,941.36
3194,0,-24.2911,-92.1094,1520.49,54.6977,-50.2924,1291.67,264.726,-196.066,1295.16,143.835,-320.164,1232.24,255.13,-183.511,941.384
3195,0,-24.3037,-92.1183,1520.48,54.62,-50.32,1291.59,264.701,-196.091,1295.18,143.82,-320.256,1232.26,255.13,-183.511,941.397
3196,0,-24.2173,-92.1844,1520.42,54.6395,-50.2408,1291.55,264.646,-196.166,1295.13,143.821,-320.252,1232.25,255.113,-183.571,941.367
3197,0,-24.2303,-92.1251,1520.41,54.6109,-50.2467,1291.52,264.636,-196.122,1295.18,143.829,-320.316,1232.25,255.112,-183.572,941.382
3198,0,-24.1997,-92.1636,1520.42,54.6948,-50.3348,1291.45,264.684,-196.136,1295.18,143.83,-320.34,1232.19,255.101,-183.632,941.373
3199,0,-24.1932,-92.1552,1520.44,54.6316,-50.2477,1291.49,264.656,-196.132,1295.18,143.819,-320.319,1232.23,255.114,-183.612,941.389
3200,0,-24.1644,-92.1901,1520.46,54.7384,-50.2578,1291.5,264.715,-196.196,1295.19,143.83,-320.34,1232.19,255.125,-183.646,941.389
3201,0,-24.1252,-92.1955,1520.45,54.8268,-50.2648,1291.52,264.76,-196.246,1295.15,143.829,-320.337,1232.19,255.119,-183.688,941.382
3202,0,-24.0876,-92.189,1520.51,54.8719,-50.2928,1291.57,264.784,-196.221,1295.18,143.925,-320.452,1232.19,255.089,-183.719,941.368
3203,0,-24.0755,-92.241,1520.58,54.9391,-50.3067,1291.63,264.725,-196.255,1295.16,143.925,-320.451,1232.19,255.058,-183.717,941.368
3204,0,-24.0386,-92.2661,1520.65,54.9289,-50.2928,1291.71,264.752,-196.189,1295.17,143.925,-320.452,1232.18,255.072,-183.729,941.391
3205,0,-24.0305,-92.2812,1520.73,54.9997,-50.3382,1291.78,264.732,-196.321,1295.14,143.844,-320.518,1232.17,255.065,-183.769,941.399
3206,0,-23.9245,-92.3203,1520.81,55.0069,-50.3265,1291.92,264.764,-196.351,1295.17,143.91,-320.545,1232.2,255.043,-183.784,941.398
3207,0,-23.8399,-92.3558,1520.97,54.9914,-50.3582,1292.03,264.714,-196.423,1295.11,143.843,-320.47,1232.2,255.076,-183.837,941.394
3208,0,-23.726,-92.3938,1521.09,55.0019,-50.3694,1292.16,264.717,-196.397,1295.17,143.814,-320.494,1232.17,255.048,-183.876,941.4
3209,0,-23.6005,-92.3582,1521.27,54.987,-50.4059,1292.3,264.744,-196.408,1295.2,143.913,-320.563,1232.13,255.076,-183.908,941.401
3210,0,-23.4954,-92.4432,1521.4,55.0133,-50.4266,1292.4,264.778,-196.451,1295.22,143.921,-320.567,1232.15,255.134,-183.961,941.395
3211,0,-23.3668,-92.411,1521.54,54.9906,-50.4121,1292.56,264.774,-196.474,1295.2,143.832,-320.522,1232.16,255.108,-184.006,941.393
3212,0,-23.2646,-92.4552,1521.71,55.0229,-50.5403,1292.65,264.748,-196.512,1295.2,143.833,-320.522,1232.16,255.151,-184.053,941.389
3213,0,-23.1521,-92.5013,1521.92,55.0374,-50.5168,1292.78,264.754,-196.51,1295.22,143.928,-320.634,1232.15,255.143,-184.043,941.406
3214,0,-22.9885,-92.5317,1522.07,55.0023,-50.5482,1292.93,264.738,-196.472,1295.27,143.928,-320.631,1232.16,255.118,-184.106,941.397
3215,0,-22.8737,-92.5353,1522.27,55.0362,-50.6179,1293.09,264.77,-196.574,1295.3,143.839,-320.586,1232.16,255.119,-184.107,941.423
3216,0,-22.7766,-92.5835,1522.43,55.0466,-50.7078,1293.22,264.789,-196.599,1295.3,143.928,-320.631,1232.16,255.096,-184.127,941.421
3217,0,-22.6221,-92.6261,1522.54,55.0656,-50.7937,1293.28,264.824,-196.686,1295.31,143.928,-320.633,1232.16,255.094,-184.178,941.407
3218,0,-22.5419,-92.669,1522.66,55.1752,-50.839,1293.35,264.822,-196.678,1295.32,143.928,-320.633,1232.16,255.121,-184.218,941.416
3219,0,-22.3857,-92.6806,1522.74,55.2408,-50.9033,1293.39,264.838,-196.699,1295.28,143.935,-320.696,1232.16,255.114,-184.248,941.419
3220,0,-22.3373,-92.6913,1522.84,55.2847,-50.9702,1293.48,264.902,-196.792,1295.26,144.023,-320.741,1232.16,255.147,-184.266,941.433
3221,0,-22.2626,-92.7209,1522.89,55.3523,-50.9517,1293.56,264.924,-196.802,1295.26,143.935,-320.696,1232.16,255.182,-184.286,941.446
3222,0,-22.179,-92.7677,1522.92,55.3544,-50.9923,1293.57,264.957,-196.85,1295.27,144.023,-320.743,1232.15,255.161,-184.307,941.429
3223,0,-22.1192,-92.8058,1522.97,55.4081,-50.9921,1293.58,264.933,-196.837,1295.3,144.029,-320.805,1232.16,255.169,-184.321,941.437
3224,0,-22.053,-92.8414,1523,55.492,-51.0617,1293.63,264.992,-196.908,1295.33,144.041,-320.832,1232.11,255.17,-184.318,941.454
3225,0,-21.9416,-92.8689,1523.02,55.5137,-51.102,1293.65,265.011,-196.936,1295.31,144.04,-320.833,1232.11,255.181,-184.327,941.435
3226,0,-21.924,-92.9443,1523.05,55.6166,-51.0942,1293.73,265.03,-197.01,1295.35,144.122,-320.872,1232.08,255.223,-184.371,941.46
3227,0,-21.8817,-92.9099,1523.05,55.7129,-51.1764,1293.72,265.028,-197.006,1295.36,144.129,-320.938,1232.08,255.245,-184.411,941.455
3228,0,-21.8856,-92.9086,1523.05,55.7218,-51.2052,1293.76,265.037,-197.141,1295.35,144.121,-320.932,1232.06,255.239,-184.424,941.449
3229,0,-21.8666,-92.9265,1523.03,55.7741,-51.2572,1293.78,265.054,-197.133,1295.35,144.121,-320.93,1232.06,255.321,-184.455,941.423
3230,0,-21.8565,-92.9211,1523.06,55.7911,-51.2652,1293.76,265.113,-197.214,1295.34,144.131,-320.95,1232.02,255.295,-184.457,941.419
3231,0,-21.8472,-92.9002,1523.09,55.8324,-51.3306,1293.75,265.14,-197.177,1295.35,144.138,-321.017,1232.02,255.293,-184.452,941.423
3232,0,-21.8461,-92.9078,1523.05,55.8518,-51.4019,1293.73,265.188,-197.279,1295.36,144.22,-321.056,1231.99,255.32,-184.462,941.419
3233,0,-21.8204,-92.8785,1523.05,55.8846,-51.4024,1293.75,265.193,-197.382,1295.38,144.142,-321.034,1231.94,255.337,-184.485,941.416
3234,0,-21.8107,-92.8311,1523.05,55.8931,-51.4074,1293.75,265.187,-197.391,1295.39,144.226,-321.122,1231.99,255.329,-184.452,941.44
3235,0,-21.7703,-92.8364,1523.09,55.933,-51.4722,1293.72,265.171,-197.37,1295.43,144.229,-321.137,1231.92,255.393,-184.521,941.444
3236,0,-21.7444,-92.8088,1523.08,55.9321,-51.4882,1293.72,265.234,-197.464,1295.44,144.222,-321.129,1231.9,255.399,-184.522,941.443
3237,0,-21.6922,-92.8353,1523.04,55.9694,-51.5289,1293.69,265.24,-197.451,1295.45,144.223,-321.129,1231.89,255.41,-184.517,941.439
3238,0,-21.6306,-92.8477,1523.03,55.9794,-51.5389,1293.63,265.241,-197.57,1295.51,144.311,-321.177,1231.89,255.425,-184.514,941.455
3239,0,-21.5756,-92.8693,1522.98,56.0114,-51.5859,1293.56,265.263,-197.648,1295.48,144.32,-321.262,1231.82,255.41,-184.536,941.443
3240,0,-21.5495,-92.8843,1522.92,56.0596,-51.6486,1293.49,265.246,-197.756,1295.46,144.314,-321.252,1231.79,255.444,-184.547,941.445
3241,0,-21.4335,-92.9117,1522.88,56.0776,-51.6642,1293.4,265.248,-197.756,1295.46,144.34,-321.287,1231.8,255.479,-184.579,941.419
3242,0,-21.3788,-92.9553,1522.81,56.0761,-51.6701,1293.31,265.279,-197.828,1295.48,144.331,-321.342,1231.75,255.486,-184.577,941.436
3243,0,-21.2677,-92.9528,1522.74,56.0342,-51.6382,1293.21,265.273,-197.835,1295.47,144.332,-321.417,1231.66,255.512,-184.562,941.436
3244,0,-21.2162,-92.9907,1522.66,56.0371,-51.6421,1293.13,265.23,-197.931,1295.45,144.421,-321.463,1231.66,255.499,-184.58,941.45
3245,0,-21.1784,-92.9831,1522.59,56.0629,-51.6456,1293.01,265.237,-197.919,1295.47,144.417,-321.473,1231.56,255.515,-184.565,941.45
3246,0,-21.1799,-92.9492,1522.48,56.0251,-51.647,1292.88,265.203,-198.094,1295.45,144.404,-321.566,1231.57,255.525,-184.543,941.453
3247,0,-21.1124,-92.957,1522.35,56.0245,-51.5787,1292.74,265.228,-198.086,1295.46,144.406,-321.587,1231.51,255.502,-184.548,941.421
3248,0,-21.0824,-92.9386,1522.2,55.9804,-51.7055,1292.53,265.212,-198.181,1295.46,144.316,-321.536,1231.52,255.557,-184.568,941.422
3249,0,-21.0111,-92.9266,1522.05,55.9605,-51.7366,1292.36,265.228,-198.237,1295.42,144.412,-321.654,1231.51,255.617,-184.572,941.453
3250,0,-20.9886,-92.9526,1521.88,56.0424,-51.7414,1292.17,265.255,-198.315,1295.44,144.405,-321.641,1231.49,255.611,-184.568,941.442
3251,0,-20.9531,-92.937,1521.71,55.9743,-51.7272,1292.06,265.252,-198.315,1295.44,144.411,-321.708,1231.49,255.626,-184.576,941.439
3252,0,-21.0387,-92.9084,1521.55,56.0109,-51.6987,1291.9,265.267,-198.329,1295.41,144.411,-321.706,1231.49,255.653,-184.595,941.463
3253,0,-21.02,-92.8909,1521.41,55.9932,-51.6753,1291.76,265.239,-198.411,1295.37,144.503,-321.767,1231.42,255.671,-184.58,941.463
3254,0,-21.084,-92.9295,1521.27,56.0428,-51.6001,1291.65,265.27,-198.326,1295.41,144.502,-321.823,1231.4,255.653,-184.598,941.476
3255,0,-21.1472,-92.9849,1521.14,55.972,-51.5427,1291.55,265.266,-198.353,1295.37,144.513,-321.847,1231.34,255.646,-184.599,941.476
3256,0,-21.2782,-93.0556,1520.99,55.9919,-51.5039,1291.42,265.27,-198.34,1295.38,144.499,-321.832,1231.3,255.654,-184.638,941.45
3257,0,-21.3353,-93.1404,1520.84,56.0186,-51.4549,1291.31,265.288,-198.421,1295.35,144.504,-321.903,1231.3,255.628,-184.654,941.457
3258,0,-21.3569,-93.2261,1520.68,56.0357,-51.473,1291.23,265.263,-198.412,1295.33,144.505,-321.902,1231.29,255.686,-184.655,941.427
3259,0,-21.408,-93.3447,1520.55,56.0572,-51.4586,1291.12,265.262,-198.42,1295.32,144.507,-321.908,1231.23,255.649,-184.659,941.436
3260,0,-21.4084,-93.4096,1520.44,56.0007,-51.4062,1291.03,265.26,-198.432,1295.31,144.598,-321.958,1231.23,255.707,-184.688,941.415
3261,0,-21.415,-93.4693,1520.33,55.9867,-51.4379,1290.91,265.238,-198.421,1295.31,144.603,-322.031,1231.22,255.758,-184.695,941.435
3262,0,-21.4228,-93.4612,1520.21,55.9789,-51.4741,1290.83,265.229,-198.453,1295.31,144.598,-321.958,1231.23,255.767,-184.746,941.402
3263,0,-21.3715,-93.4912,1520.12,55.991,-51.4087,1290.72,265.234,-198.464,1295.29,144.603,-322.03,1231.23,255.762,-184.767,941.399
3264,0,-21.3662,-93.5612,1520.03,55.9302,-51.4265,1290.62,265.2,-198.406,1295.28,144.596,-322.026,1231.2,255.736,-184.76,941.404
3265,0,-21.3341,-93.5771,1520,55.8885,-51.4028,1290.52,265.199,-198.398,1295.27,144.595,-322.023,1231.21,255.722,-184.792,941.402
3266,0,-21.2898,-93.5829,1519.91,55.8348,-51.3667,1290.4,265.212,-198.367,1295.27,144.595,-322.024,1231.21,255.73,-184.821,941.407
3267,0,-21.2492,-93.6155,1519.83,55.8475,-51.308,1290.28,265.185,-198.36,1295.27,144.589,-322.013,1231.19,255.69,-184.839,941.403
3268,0,-21.1865,-93.5881,1519.69,55.7807,-51.4086,1290.14,265.2,-198.27,1295.23,144.706,-322.052,1231.18,255.74,-184.819,941.411
3269,0,-21.1886,-93.6594,1519.6,55.7953,-51.4533,1289.97,265.219,-198.288,1295.22,144.699,-322.044,1231.15,255.73,-184.841,941.45
3270,0,-21.122,-93.7289,1519.43,55.838,-51.4905,1289.81,265.252,-198.313,1295.16,144.709,-322.065,1231.1,255.707,-184.866,941.394
3271,0,-21.0403,-93.788,1519.28,55.8325,-51.4481,1289.65,265.262,-198.288,1295.17,144.71,-322.062,1231.1,255.728,-184.888,941.395
3272,0,-20.9476,-93.8704,1519.06,55.7778,-51.4961,1289.45,265.264,-198.272,1295.12,144.71,-322.064,1231.1,255.67,-184.894,941.381
3273,0,-20.9415,-93.9373,1518.86,55.7967,-51.5354,1289.29,265.302,-198.272,1295.09,144.702,-322.057,1231.08,255.663,-184.928,941.395
3274,0,-20.9261,-93.9665,1518.65,55.847,-51.4931,1289.11,265.279,-198.212,1295.09,144.802,-322.076,1231.05,255.66,-184.948,941.393
