Devices
1000
,,AMTI OR6 Series Force Plate - Force,,,AMTI OR6 Series Force Plate - Moment,,,AMTI OR6 Series Force Plate - CoP,,,Analog EMG - Voltage,,,,,,,,,,AMTI OR6 Series Force Plate - Force,,,AMTI OR6 Series Force Plate - Moment,,,AMTI OR6 Series Force Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,RFEM,LFEM,LHAM,RHAM,LTIB,RTIB,7,LGAS,RGAS,10,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
603,4,1.80611,0.341978,-564.443,-47850.5,48558.7,185.473,220.03,-172.225,-3,-0.0015564,-0.00115967,0.00805664,0.0137329,0.00134277,0.000244141,0.000366211,0.000427246,0.0010376,0.000640869,0,0,0,0,0,0,226,252,-3
603,5,1.80098,0.738707,-566.18,-47834.8,48654.1,151.011,219.934,-172.513,-3,-0.00201416,-0.00231934,0.0112305,0.0170898,0.00238037,0.000244141,0.000549316,0.000183105,0.000549316,0.000732422,0,0,0,0,0,0,226,252,-3
603,6,1.84814,0.299028,-565.489,-47813.9,48672.9,90.7945,220.072,-172.447,-3,-0.000854492,-0.00213623,0.0115967,0.0133057,0.00317383,0.00012207,6.10352e-005,0,0.000793457,0.000732422,0,0,0,0,0,0,226,252,-3
603,7,1.75672,0.782064,-566.702,-47833,48694.6,99.2523,219.926,-172.594,-3,-0.000152588,-6.10352e-005,0.0115356,0.0111694,0.00219727,0.000183105,0.000244141,0.000305176,-0.000183105,0.000854492,0,0,0,0,0,0,226,252,-3
603,8,2.15267,0.133183,-566.882,-47687.7,48566.1,82.2198,219.672,-172.877,-3,-0.00149536,0.00012207,0.00646973,0.00494385,0.00140381,0.00012207,0.000213623,0.000305176,0.000549316,0.000915527,0,0,0,0,0,0,226,252,-3
603,9,1.80182,0.437293,-567.398,-47886.7,48616.5,168.063,219.683,-172.603,-3,0.000854492,-0.000366211,0.00164795,0.00543213,0.00305176,-0.000244141,0.000305176,0.000305176,0.000366211,0.00115967,0,0,0,0,0,0,226,252,-3
604,0,1.88923,0.612704,-566.528,-47783.5,48516.9,202.603,219.639,-172.656,-3,-6.10352e-005,-0.000610352,-0.00646973,0.00524902,0.0020752,6.10352e-005,6.10352e-005,0.000305176,0.000427246,0.00119019,0,0,0,0,0,0,226,252,-3
604,1,2.37115,-0.00316913,-565.312,-47845.1,48651.3,134.283,220.061,-172.365,-3,0.000732422,0.00152588,-0.00378418,0.00012207,0.000915527,6.10352e-005,0,0.000427246,0,0.000549316,0,0,0,0,0,0,226,252,-3
604,2,2.15341,0.12983,-565.488,-47744.7,48583.9,159.953,219.915,-172.569,-3,0.00265503,0.000854492,0.00170898,0.000244141,0.00189209,-6.10352e-005,0.000152588,0.000732422,0.000732422,-3.05176e-005,0,0,0,0,0,0,226,252,-3
604,3,1.50114,0.130514,-567.232,-47784.9,48535.2,116.047,219.565,-172.758,-3,0.0050354,0.000671387,0.00524902,0.00311279,0.000793457,-0.000366211,0.000213623,0.000366211,0.000305176,3.05176e-005,0,0,0,0,0,0,226,252,-3
604,4,1.80277,0.519911,-566.182,-47843.8,48635.7,125.096,219.901,-172.497,-3,0.00482178,0.00115967,0.00848389,-6.10352e-005,-0.000183105,0.000183105,3.05176e-005,0.000488281,0.000549316,0.00106812,0,0,0,0,0,0,226,252,-3
604,5,2.23755,0.0881524,-567.052,-47842.5,48733.4,125.589,219.942,-172.629,-3,0.00247192,0.00286865,0.00109863,-0.00177002,0.000183105,0.000183105,0.000183105,0.00012207,0.000366211,0.000549316,0,0,0,0,0,0,226,252,-3
604,6,1.97586,0.651339,-565.487,-47703.7,48666.8,125.487,220.062,-172.641,-3,-0.000671387,0.000488281,-0.00506592,-0.000732422,-0.00183105,-6.10352e-005,0.000244141,0.000244141,6.10352e-005,0.000946045,0,0,0,0,0,0,226,252,-3
604,7,1.88793,0.396094,-568.269,-47831.1,48652.1,116.43,219.614,-172.83,-3,-0.000732422,0.00012207,-0.0043335,0.00720215,-0.00280762,-0.000305176,0.00012207,-0.000183105,0.000244141,0.000640869,0,0,0,0,0,0,226,252,-3
604,8,1.97296,0.658384,-567.398,-47762.6,48685.4,194.338,219.805,-172.822,-3,-0.000244141,-0.000183105,-0.00634766,0.00598145,-0.00158691,0.000183105,3.05176e-005,0.000366211,0.000488281,0.000732422,0,0,0,0,0,0,226,252,-3
604,9,2.19379,0.913131,-565.305,-47845.7,48484.7,133.742,219.767,-172.363,-3,0.00143433,0.000244141,-0.00994873,0.000793457,-0.0010376,0.000366211,0.000244141,0.000366211,0.000366211,0.00088501,0,0,0,0,0,0,226,252,-3
605,0,1.67506,0.388298,-566.183,-47849.4,48508.1,90.2271,219.676,-172.488,-3,-0.00250244,-0.000549316,-0.00860596,0.000732422,-0.00189209,0.000305176,0.000183105,0.000488281,0.000427246,0.000854492,0,0,0,0,0,0,226,252,-3
605,1,2.01779,0.523409,-567.049,-47863,48722.1,142.604,219.922,-172.593,-3,-0.00186157,-0.00286865,-0.00787354,-0.00231934,0.000305176,6.10352e-005,0.000274658,0.000488281,0.000183105,0.000854492,0,0,0,0,0,0,226,252,-3
605,2,1.80391,0.778366,-565.658,-47832.2,48521.4,29.9858,219.779,-172.44,-3,-0.00219727,-0.00189209,-0.012207,-0.00634766,0.00170898,0.00012207,3.05176e-005,0.000854492,0.000366211,0.000793457,0,0,0,0,0,0,226,252,-3
605,3,1.97784,0.434908,-565.835,-47732.3,48571.7,133.878,219.841,-172.643,-3,-3.05176e-005,-0.00146484,-0.0120239,-0.00854492,0.000732422,0.00012207,0.000244141,-0.000366211,0.00012207,0.000823975,0,0,0,0,0,0,226,252,-3
605,4,1.97273,0.780001,-565.655,-47908.8,48837,185.985,220.337,-172.304,-3,0.00314331,0.000549316,-0.0112305,-0.00823975,0.000427246,0.000183105,0.000396729,0.000366211,0,0.000701904,0,0,0,0,0,0,226,252,-3
605,5,1.76407,0.172431,-565.838,-47762.9,48428.5,124.779,219.587,-172.589,-3,0.000610352,6.10352e-005,-0.00506592,-0.0105591,0.000732422,6.10352e-005,-0.000213623,0.000366211,-0.000183105,0.000976563,0,0,0,0,0,0,226,252,-3
605,6,1.8025,0.34626,-566.877,-47908.7,48693.2,125.102,219.897,-172.487,-3,0.00274658,0.000854492,-0.00408936,-0.0152588,-0.000244141,0.000183105,0.000183105,0.000183105,0.000732422,0.000640869,0,0,0,0,0,0,226,252,-3
605,7,1.97583,0.741156,-565.139,-47623.9,48589.9,194.461,219.979,-172.731,-3,0.00311279,0.00158691,0.00585938,-0.0175171,0.00109863,0.00012207,0.000213623,6.10352e-005,0.000549316,0.000732422,0,0,0,0,0,0,226,252,-3
605,8,1.80092,0.477987,-566.53,-47826.8,48750.1,168.466,220.05,-172.58,-3,0.000701904,0.00201416,0.0117798,-0.0100708,-0.000183105,0.000244141,0.000396729,0.000427246,0.000488281,0.000335693,0,0,0,0,0,0,226,252,-3
605,9,1.98012,0.16899,-564.793,-47800,48609.8,151.237,220.067,-172.367,-3,0.00143433,0.00152588,0.0189819,0.00201416,0.000305176,0.00012207,0.000244141,0.00012207,0,0.000823975,0,0,0,0,0,0,226,252,-3
606,0,1.84794,0.29968,-565.486,-47890.8,48652.9,151.066,220.037,-172.31,-3,-0.000152588,0.00183105,0.0236816,0.00720215,0.000732422,0.000183105,0.000213623,-0.00012207,0.000305176,0.0010376,0,0,0,0,0,0,226,252,-3
606,1,1.75824,0.693675,-566.181,-47817.3,48656.6,99.2379,219.938,-172.544,-3,-0.000244141,0.00250244,0.0198975,0.00939941,0.000183105,0.000305176,0.000213623,0.000366211,0.000305176,0.000427246,0,0,0,0,0,0,226,252,-3
606,2,1.58387,0.525598,-566.537,-47577,48664.4,194.282,219.898,-173.021,-3,-0.000183105,0.000183105,0.0145874,0.00537109,0.000610352,-0.000854492,0.000396729,0.000915527,-0.000244141,0.000579834,0,0,0,0,0,0,226,252,-3
606,3,2.1915,0.569418,-567.22,-47899.6,48657,177.056,219.782,-172.554,-3,-3.05176e-005,0.00115967,-0.00292969,0.00653076,-0.000915527,-6.10352e-005,0.000213623,6.10352e-005,0.000671387,0.000823975,0,0,0,0,0,0,226,252,-3
606,4,1.71496,0.562485,-566.008,-47861.2,48696.1,151.03,220.034,-172.441,-3,6.10352e-005,0.000671387,-0.00714111,0.00360107,-0.00109863,0.000366211,0.000244141,0.000183105,0.000427246,0.00112915,0,0,0,0,0,0,226,252,-3
606,5,2.36867,0.174734,-565.837,-47685,48709.1,125.896,220.083,-172.727,-3,-9.15527e-005,0.0022583,-0.00952148,0.000793457,-0.000854492,0.000427246,0.000152588,0.000244141,0.000427246,0.000976563,0,0,0,0,0,0,226,252,-3
606,6,1.40694,0.786268,-567.92,-47873.1,48708.2,202.419,219.766,-172.704,-3,-0.000152588,-0.00012207,-0.00823975,0.00158691,-0.000854492,0,0.000274658,0.000244141,-0.000183105,0.000671387,0,0,0,0,0,0,226,252,-3
606,7,1.71622,0.213572,-565.839,-47799.1,48773.4,159.924,220.197,-172.525,-3,0.00259399,-0.000305176,-0.0098877,-0.000427246,0,0.000610352,3.05176e-005,0.000549316,0.000366211,0.000915527,0,0,0,0,0,0,226,252,-3
606,8,1.97593,0.605559,-564.268,-47762.8,48722.6,237.798,220.347,-172.355,-3,0.00265503,0.000976563,-0.00891113,-6.10352e-005,-0.000549316,0.000244141,0.000183105,6.10352e-005,0.000427246,0.000732422,0,0,0,0,0,0,226,252,-3
606,9,2.24146,0.601507,-563.392,-47895.5,48463.7,142.475,220.021,-171.987,-3,0.00177002,0.000488281,-0.0111084,-0.000244141,0.000305176,0.000305176,0.000457764,0,0.000793457,0.000640869,0,0,0,0,0,0,226,252,-3
607,0,1.84933,0.341221,-565.306,-48080.4,48537.2,167.886,219.86,-171.948,-3,0.00125122,-0.000305176,-0.00384521,0.00524902,0.000976563,0.00012207,3.05176e-005,0.000671387,0.000976563,0.000640869,0,0,0,0,0,0,226,252,-3
607,1,1.67176,0.604758,-566.179,-47974.3,48659.3,142.153,219.943,-172.267,-3,-0.00177002,-0.000488281,-0.00286865,0.000610352,0.000488281,0.00012207,0.000274658,0,0.000305176,0.000946045,0,0,0,0,0,0,226,252,-3
607,2,1.62373,0.957681,-566.179,-47826.4,48774.6,246.03,220.147,-172.528,-3,-0.00241089,-0.0022583,-0.00219727,-0.00543213,0.000488281,0.00012207,0.000305176,0.000549316,0.000488281,0.000671387,0,0,0,0,0,0,226,252,-3
607,3,1.80559,0.428182,-564.444,-47789.1,48597.6,125.217,220.098,-172.334,-3,-0.00317383,-0.00170898,0.00537109,-0.00549316,-0.000244141,0.000183105,0.000366211,0.000183105,0,0.000671387,0,0,0,0,0,0,226,252,-3
607,4,1.89367,0.514691,-564.961,-47938.4,48460.2,64.3935,219.776,-172.147,-3,-0.000976563,-0.0020752,0.00628662,-0.00427246,-0.00012207,0,0.000183105,0.000244141,0.000549316,0.000701904,0,0,0,0,0,0,226,252,-3
607,5,1.93327,0.47684,-565.657,-47903,48629.2,211.439,219.969,-172.314,-3,-0.00170898,-0.00256348,0.00634766,-0.000915527,-0.000488281,0.000366211,0.000213623,6.10352e-005,0.000244141,0.00109863,0,0,0,0,0,0,226,252,-3
607,6,2.02055,0.778777,-564.439,-47793.4,48587.6,142.585,220.081,-172.326,-3,-0.000946045,-0.000366211,0.00720215,0.00396729,0,-0.000244141,0.000305176,0.000366211,0.000488281,0.000152588,0,0,0,0,0,0,226,252,-3
607,7,1.84983,0.382941,-563.919,-47905.6,48575.7,176.888,220.139,-172.049,-3,-0.000793457,-0.00183105,0.00579834,0.000793457,0.00238037,0.000183105,0,0.0010376,0.000671387,0.000976563,0,0,0,0,0,0,226,252,-3
607,8,1.89068,0.778149,-564.435,-47966.3,48515.2,219.802,219.954,-172.019,-3,0.000976563,0,-6.10352e-005,0.00213623,0.00177002,-0.00012207,0.000244141,0.00109863,0.000549316,0.000183105,0,0,0,0,0,0,226,252,-3
607,9,1.50108,0.469045,-563.753,-47710.8,48667.4,142.524,220.328,-172.369,-3,-0.000183105,0.000549316,-0.00335693,0.00299072,0.00317383,0.000183105,6.10352e-005,6.10352e-005,0.000305176,0.000701904,0,0,0,0,0,0,226,252,-3
608,0,1.71745,0.17166,-566.878,-47954.6,48620.5,142.106,219.769,-172.406,-3,0.00119019,0.00152588,-0.00732422,0.00592041,0.00299072,-0.000183105,0.000274658,0.000366211,0.000366211,0.000640869,0,0,0,0,0,0,226,252,-3
608,1,2.23997,0.693411,-564.612,-47777.6,48445.6,99.3266,219.803,-172.38,-3,0.00265503,0.000854492,-0.00628662,0.00286865,0.00408936,0.000610352,0.000183105,0.000610352,0.000427246,0.00115967,0,0,0,0,0,0,226,252,-3
608,2,1.8025,0.645602,-564.096,-47760.7,48749.5,168.711,220.421,-172.332,-3,0.00299072,0.00195313,-0.00512695,-0.000854492,0.00183105,0.000244141,0.000396729,0.000427246,0.000366211,0.000640869,0,0,0,0,0,0,226,252,-3
608,3,1.59002,0.165232,-564.444,-47934.7,48567.7,193.877,220.045,-172.076,-3,0.0043335,0.00231934,-0.00592041,-0.00109863,0.000244141,0.000244141,0.000610352,0.000610352,0.000244141,0.00164795,0,0,0,0,0,0,226,252,-3
608,4,1.89342,0.171852,-565.314,-47800.8,48517.7,185.455,219.824,-172.444,-3,0.00366211,0.00311279,0.000488281,-0.00183105,-0.00183105,6.10352e-005,0.000213623,0.000244141,0.000366211,0.000854492,0,0,0,0,0,0,226,252,-3
608,5,1.54301,0.431704,-565.664,-47771.3,48627.5,159.522,219.965,-172.548,-3,0.00335693,0.00128174,0.00378418,-0.00170898,-0.000732422,0.000366211,0.00012207,0.000244141,0.000732422,0.000701904,0,0,0,0,0,0,226,252,-3
608,6,1.80798,0.122922,-564.273,-47782.7,48560,133.811,220.058,-172.32,-3,0.00326538,0.00177002,0.00512695,0.00469971,-0.00268555,0.000366211,0.000366211,0.000305176,0.000488281,0.000427246,0,0,0,0,0,0,226,252,-3
608,7,1.75799,0.779289,-565.828,-47986,48635.8,168.055,219.955,-172.193,-3,0.00109863,0.00109863,0.00543213,0.00982666,-0.000732422,0.000488281,0.000305176,0.000305176,0.000427246,0.000823975,0,0,0,0,0,0,226,252,-3
608,8,1.97722,0.218131,-566.012,-47703.4,48686.5,177.288,220.017,-172.72,-3,-0.000823975,-0.000610352,0.00482178,0.0118408,-0.000427246,0.00012207,9.15527e-005,0.000366211,0.000915527,0.000762939,0,0,0,0,0,0,226,252,-3
608,9,1.67668,-0.0451425,-566.013,-47810.7,48527.2,193.891,219.735,-172.531,-3,-0.0017395,-0.00115967,-0.000305176,0.0113525,-0.000793457,0.00012207,-0.00012207,0.00012207,0.000488281,0.000457764,0,0,0,0,0,0,226,252,-3
609,0,1.67268,0.648063,-564.615,-47838.2,48620.4,228.62,220.113,-172.273,-3,-0.00192261,0.000488281,0.000732422,0.00628662,-0.00128174,0.000183105,0.000152588,0.000305176,0.000244141,0.000915527,0,0,0,0,0,0,226,252,-3
609,1,1.62968,0.423601,-563.924,-47846.2,48833.3,151.432,220.596,-172.155,-3,-0.00106812,0.000976563,-0.00213623,-0.00012207,-0.000427246,-0.000183105,0.000396729,0.000427246,0.000549316,0.000640869,0,0,0,0,0,0,226,252,-3
609,2,1.93408,0.0803897,-564.792,-47899.5,48839.8,229.227,220.474,-172.191,-3,-0.0020752,0.000732422,-0.00238037,0.000427246,-0.000488281,-6.10352e-005,-3.05176e-005,0.000244141,0.000305176,0.0010376,0,0,0,0,0,0,226,252,-3
609,3,1.84632,0.432625,-564.791,-47789.9,48690,263.461,220.209,-172.385,-3,-0.00244141,-0.000305176,-0.0020752,-0.0045166,0.000793457,0.00012207,0.000152588,0.000610352,0.000244141,0.000640869,0,0,0,0,0,0,226,252,-3
609,4,1.49698,0.563733,-566.011,-47766.1,48724.3,194.169,220.084,-172.609,-3,-0.00238037,-0.000610352,0.000793457,-0.00915527,0.00158691,0,0.000152588,-0.000183105,0.000610352,0.000823975,0,0,0,0,0,0,226,252,-3
609,5,1.63104,0.598959,-564.614,-47973.3,48603.8,107.615,220.083,-172.033,-3,-0.00262451,-0.000549316,0.0055542,-0.0129395,-0.0010376,0.000183105,0.000366211,0.000305176,0.000549316,0.00106812,0,0,0,0,0,0,226,252,-3
609,6,1.67214,0.692212,-564.268,-47798.2,48639.1,271.866,220.199,-172.292,-3,-0.00598145,-0.0022583,0.00128174,-0.012207,0.000183105,-6.10352e-005,0.000244141,0.000183105,0.000427246,0.00100708,0,0,0,0,0,0,226,252,-3
609,7,1.50194,0.204161,-563.23,-47855.5,48762.2,194.388,220.576,-172.034,-3,-0.00140381,0.000305176,-0.00195313,-0.00415039,0.000244141,-0.000366211,0.000274658,0.000244141,0.000305176,0.000640869,0,0,0,0,0,0,226,252,-3
609,8,1.71821,0.429332,-564.793,-47770.3,48601.3,133.781,220.051,-172.42,-3,9.15527e-005,0.00012207,-0.00274658,0.00311279,-0.00109863,0.000549316,0.000183105,0.000366211,0.000427246,0.000488281,0,0,0,0,0,0,226,252,-3
609,9,1.97733,0.736327,-564.961,-47814.7,48551.4,133.79,219.938,-172.366,-3,0.00125122,-0.000915527,0.00134277,0.00183105,0.00146484,6.10352e-005,9.15527e-005,0.000305176,0.000732422,0.000549316,0,0,0,0,0,0,226,252,-3
610,0,1.67197,0.474729,-565.141,-47769,48736,203.022,220.237,-172.474,-3,0.00317383,0.000976563,0.00341797,0.00335693,0.00134277,0.000854492,0.000366211,0.000427246,0.000549316,0.000793457,0,0,0,0,0,0,226,252,-3
610,1,1.71744,0.379413,-563.052,-47866.9,48809.8,220.521,220.688,-171.987,-3,0.00158691,0.000183105,0.00415039,0.00842285,-0.0012207,0.000305176,9.15527e-005,0.000244141,0.000488281,0.000579834,0,0,0,0,0,0,226,252,-3
610,2,1.84699,0.558683,-563.748,-47764.3,48709.3,203.202,220.403,-172.274,-3,0.000640869,0.0012207,0.00518799,0.00762939,-0.00158691,0.00012207,9.15527e-005,0.000549316,0.000732422,0.000793457,0,0,0,0,0,0,226,252,-3
610,3,1.24152,0.0806876,-564.802,-47671.2,48640.8,194.035,220.12,-172.597,-3,0.000366211,0.0012207,0.00488281,0.00866699,0.000366211,0,0.000183105,0.000244141,-0.000366211,0.0015564,0,0,0,0,0,0,226,252,-3
610,4,1.88883,0.693126,-564.788,-47816.9,48668.8,220.261,220.172,-172.337,-3,0.00271606,0.000854492,0.00250244,0.00567627,0.000671387,0,0.000244141,0.000305176,0.000732422,0.000823975,0,0,0,0,0,0,226,252,-3
610,5,1.89165,0.342749,-564.443,-47831.2,48650.4,211.632,220.192,-172.259,-3,0.00216675,0.000244141,0.00152588,0.00622559,0.00109863,0.000305176,0.000152588,0.000488281,0,0.00100708,0,0,0,0,0,0,226,252,-3
610,6,1.50354,0.253391,-563.926,-47758.8,48514.5,193.929,220.03,-172.31,-3,0.00195313,0.000610352,0.00158691,0.00396729,-0.000427246,0.000671387,0.000244141,0.000427246,0.000549316,0.000427246,0,0,0,0,0,0,226,252,-3
610,7,1.72082,0.0311375,-563.577,-47881.6,48696.6,159.862,220.406,-172.04,-3,0.0015564,0.0012207,-0.00341797,-0.000854492,0.000549316,0,-3.05176e-005,0.000244141,0.000427246,0.00128174,0,0,0,0,0,0,226,252,-3
610,8,1.45309,0.783161,-566.53,-47814.9,48611,185.166,219.805,-172.6,-3,0.00210571,0.00305176,-0.00537109,0.000305176,0.00115967,0.000427246,9.15527e-005,0.000305176,0.000915527,0.000762939,0,0,0,0,0,0,226,252,-3
610,9,1.84745,0.648302,-564.093,-47780.3,48575.3,220.133,220.112,-172.297,-3,-0.003479,0.000671387,-0.00256348,0.00537109,-0.000549316,6.10352e-005,0.000305176,0.000366211,0.000305176,0.000732422,0,0,0,0,0,0,226,252,-3
611,0,1.84986,0.167756,-564.616,-47915.3,48595,211.393,220.067,-172.137,-3,-0.00665283,-0.00280762,-0.00134277,0.000244141,-0.000976563,6.10352e-005,0.000274658,0.000488281,0.000854492,0.00100708,0,0,0,0,0,0,226,252,-3
611,1,1.45466,0.517382,-566.359,-47825,48707.9,90.4782,220.002,-172.557,-3,-0.00622559,-0.00323486,0.00146484,-0.00384521,-0.00292969,0.000244141,9.15527e-005,6.10352e-005,0.000366211,0.000976563,0,0,0,0,0,0,226,252,-3
611,2,1.54194,0.300621,-565.493,-47719.1,48780.5,185.8,220.262,-172.615,-3,-0.00253296,-0.00274658,0.00366211,-0.00360107,-0.00384521,0.000305176,0.000274658,0.000244141,0.000244141,0.00109863,0,0,0,0,0,0,226,252,-3
611,3,1.7162,0.474463,-564.965,-47826.4,48676.5,220.138,220.158,-172.346,-3,0.000701904,-0.00183105,0.00274658,-0.00152588,-0.00146484,-0.00012207,9.15527e-005,0.000305176,0.000183105,0.000549316,0,0,0,0,0,0,226,252,-3
611,4,1.84902,0.64974,-564.266,-47799.8,48422.5,219.784,219.815,-172.289,-3,0.00125122,-0.0020752,0.00012207,-0.00012207,-0.000671387,-0.00012207,9.15527e-005,0.000366211,0.000732422,0.000793457,0,0,0,0,0,0,226,252,-3
611,5,1.67518,0.383423,-563.921,-47867.8,48620.8,220.033,220.219,-172.116,-3,0.00299072,-0.00152588,-0.000244141,0.00183105,0.000244141,0.000183105,9.15527e-005,0.000427246,0.000549316,0.000366211,0,0,0,0,0,0,226,252,-3
611,6,1.67259,0.255464,-565.315,-47854.6,48793.5,203.048,220.312,-172.349,-3,0.00335693,-0.00140381,-0.00195313,0.000671387,0.000854492,0.00012207,0.000427246,0.000488281,0.000183105,-3.05176e-005,0,0,0,0,0,0,226,252,-3
611,7,1.97745,0.564164,-565.137,-47784.1,48570.6,185.631,219.945,-172.447,-3,0.00167847,0.00012207,0.000549316,-0.00183105,0,-6.10352e-005,0.000244141,0.000366211,0.000549316,0.000793457,0,0,0,0,0,0,226,252,-3
611,8,1.89124,0.73416,-564.265,-47833.8,48535.4,159.609,220.015,-172.228,-3,0.00274658,0.000671387,0.00250244,-0.0022583,0,0,0.000305176,0.000244141,0.000366211,0.00119019,0,0,0,0,0,0,226,252,-3
611,9,1.88874,0.609391,-565.656,-47878.8,48611.2,263.155,219.938,-172.357,-3,-0.00332642,0.00170898,0.00299072,-0.000427246,0.00109863,6.10352e-005,0.000396729,-0.000305176,0.00012207,0.0010376,0,0,0,0,0,0,226,252,-3
612,0,1.89108,0.384716,-564.443,-47848.2,48707.9,177.215,220.294,-172.229,-3,-0.00357056,0.000427246,0.0022583,-0.00390625,0.000244141,0.000793457,0.000183105,0.000183105,0.000793457,0.000976563,0,0,0,0,0,0,226,252,-3
612,1,2.06333,0.518377,-564.787,-47881.2,48699.9,220.397,220.227,-172.222,-3,-0.00363159,0.00189209,-6.10352e-005,-0.0090332,0.000854492,-0.000183105,0.000244141,0.000244141,0.000793457,0.00088501,0,0,0,0,0,0,226,252,-3
612,2,2.02254,0.432016,-564.788,-47846.8,48530.4,194.177,219.927,-172.284,-3,-0.00250244,0.00189209,-0.00244141,-0.00378418,0.00280762,-0.000183105,0.000183105,0.000610352,0.000366211,0.000823975,0,0,0,0,0,0,226,252,-3
612,3,2.06745,0.171777,-564.79,-47838.8,48509.8,228.707,219.89,-172.298,-3,-0.000640869,0.00201416,0.0022583,-0.00213623,0.00238037,0.000366211,0.000305176,6.10352e-005,0.000549316,0.0015564,0,0,0,0,0,0,226,252,-3
612,4,1.71455,0.60577,-566.179,-47936,48695.7,159.558,220.008,-172.334,-3,-0.0027771,0.000549316,0.00250244,0.000183105,0.0043335,0.000366211,0.000244141,0.00012207,0.000549316,0.000915527,0,0,0,0,0,0,226,252,-3
612,5,1.89068,0.210503,-563.75,-47798.1,48822,272.479,220.602,-172.214,-3,-0.00506592,-0.00164795,0.00183105,-0.00128174,0.00469971,-0.00012207,-0.000213623,0.000305176,0.000488281,0.000579834,0,0,0,0,0,0,226,252,-3
612,6,1.45446,0.336921,-563.927,-47812.1,48954.8,220.62,220.811,-172.216,-3,-0.00234985,0.000549316,-0.000488281,-0.00262451,0.00286865,0.000244141,3.05176e-005,0.00012207,6.10352e-005,0.000793457,0,0,0,0,0,0,226,252,-3
612,7,2.11389,-0.0528892,-564.094,-47942.3,48528,125.196,220.028,-172.01,-3,0.00164795,-0.000915527,-0.0020752,-0.00610352,0.0022583,0,0.000305176,6.10352e-005,0.000427246,0.0010376,0,0,0,0,0,0,226,252,-3
612,8,2.02328,0.293318,-563.053,-47793.2,48741.1,143.042,220.566,-172.118,-3,0.00137329,-0.0010376,-0.00292969,-0.00610352,-0.000549316,0.000366211,0.000305176,0.00012207,0.000366211,0.000488281,0,0,0,0,0,0,226,252,-3
612,9,1.7156,0.473012,-565.14,-47826.1,48753.4,168.515,220.268,-172.373,-3,0.000854492,-0.000610352,-0.000427246,-0.00463867,-0.00115967,0.00012207,0.000305176,0.000183105,-0.000244141,0.000854492,0,0,0,0,0,0,226,252,-3
613,0,2.06657,0.174908,-565.659,-47858.5,48490.7,245.836,219.724,-172.393,-3,0.00189209,-0.000183105,-0.00299072,-0.0012207,-0.00177002,0.000305176,0.000579834,0.000427246,0.000488281,0.000854492,0,0,0,0,0,0,226,252,-3
613,1,1.54629,0.209329,-564.097,-47875.5,48569.3,228.448,220.101,-172.129,-3,0.0015564,-0.00109863,-0.00366211,-0.00109863,-0.000732422,0,0.000335693,0,0.000427246,0.00088501,0,0,0,0,0,0,226,252,-3
613,2,1.8895,0.56074,-564.963,-47841.2,48707.7,168.542,220.214,-172.32,-3,0.000671387,-0.000976563,-0.00518799,-0.000488281,-0.00170898,-6.10352e-005,0.000152588,0.000244141,6.10352e-005,0.000915527,0,0,0,0,0,0,226,252,-3
613,3,2.02126,0.173336,-565.658,-47915.9,48644.7,271.941,219.997,-172.292,-3,0.00286865,-0.000671387,-0.00421143,0.00177002,-0.00195313,-0.000183105,0.000335693,0.000305176,0.000366211,0.000152588,0,0,0,0,0,0,226,252,-3
613,4,2.19561,0.34984,-565.486,-47716.7,48543.2,194.429,219.843,-172.618,-3,0.00134277,-0.000488281,-0.00183105,0.000732422,-0.000671387,0.000244141,9.15527e-005,0.00012207,0.000732422,0.000793457,0,0,0,0,0,0,226,252,-3
613,5,1.84652,0.390171,-566.006,-47906.9,48633.1,211.357,219.923,-172.36,-3,0.00259399,0.000366211,-0.00189209,0.000793457,-0.0020752,0.00012207,0.000396729,0.000183105,0.000427246,0.0010376,0,0,0,0,0,0,226,252,-3
613,6,1.93202,0.262959,-566.878,-47836.1,48725.7,211.633,219.954,-172.615,-3,0.00167847,0.00128174,-0.00317383,0.0012207,-0.00158691,0,0.000305176,0.000305176,0.000732422,0.000762939,0,0,0,0,0,0,226,252,-3
613,7,2.10849,0.4314,-564.612,-47923.2,48602.4,237.459,220.081,-172.122,-3,9.15527e-005,-0.0010376,-0.00231934,0.000183105,0.000854492,0.000366211,0.000457764,0.000427246,0.000488281,0.000549316,0,0,0,0,0,0,226,252,-3
613,8,1.80068,0.820411,-564.27,-47715.1,48806.8,151.596,220.495,-172.439,-3,-0.000457764,0.000488281,-0.000915527,-0.00476074,0.00012207,0.000183105,0.000244141,0.000610352,0.000244141,0.000762939,0,0,0,0,0,0,226,252,-3
613,9,2.01991,0.212219,-564.961,-48009.1,48815.9,280.868,220.406,-172.022,-3,0.000152588,0.000671387,0.00012207,-0.00439453,-0.000732422,0.000549316,0.000152588,-0.000183105,0.000366211,0.00100708,0,0,0,0,0,0,226,252,-3
